0 2.06115362244e-09 2.06115362244e-09
1 4.12230724488e-08 4.32842260712e-08
2 4.12230724488e-07 4.55514950559e-07
3 2.74820482992e-06 3.20371978048e-06
4 1.37410241496e-05 1.69447439301e-05
5 5.49640965984e-05 7.19088405284e-05
6 0.000183213655328 0.000255122495856
7 0.000523467586651 0.000778590082507
8 0.00130866896663 0.00208725904914
9 0.00290815325917 0.00499541230831
10 0.00581630651835 0.0108117188267
11 0.0105751027606 0.0213868215873
12 0.0176251712677 0.039011992855
13 0.0271156481042 0.0661276409592
14 0.0387366401488 0.104864281108
15 0.0516488535318 0.15651313464
16 0.0645610669147 0.221074201554
17 0.0759541963702 0.297028397925
18 0.0843935515225 0.381421949447
19 0.0888353173921 0.470257266839
20 0.0888353173921 0.559092584231
21 0.0846050641829 0.643697648414
22 0.0769136947118 0.720611343126
23 0.0668814736624 0.787492816788
24 0.0557345613853 0.843227378174
25 0.0445876491083 0.887815027282
26 0.0342981916217 0.922113218904
27 0.025406067868 0.947519286772
28 0.0181471913343 0.965666478106
29 0.0125153043685 0.978181782474
